,CO,NO2,O3,PM10,PM25,SO2
68116,0.399478178484,52.961294060087994,16.6355284795,8.628819399999998,2.974244796,
68115,0.286138266117,40.46314807975,34.70191454975,6.1121530333333,1.3126244203333002,
68154,0.2567180700975,9.2642808340683,59.1398348625,12.95555555,5.4685312,
68153,0.2139403599025,7.628220121738301,66.3121375,12.0388884,4.9551955666667,
68152,0.228435274672,8.609112520305,77.499653945,10.640347233333,3.6511823,
68151,0.2768417214805,21.927146601525003,68.5692562275,13.906875,5.3588233333333,
68150,0.4122872325,45.898974478133,34.25415043225,8.876597483333299,4.1574131,
68149,0.283159682828,26.113209721792998,43.2504904475,10.258680666667,4.8531045,
68148,0.2040451789805,15.929143378262,65.6388246675,3.9386112333333,0.239099869,
68147,0.28274549875,23.49811639604,62.20603914,4.70368075,0.8085696796666701,
68146,0.3196323853635,23.34110097308,58.1082536125,6.1747225,1.4242525378333,
68145,0.250134771711,16.383988276828,65.41161711,4.8049306666667,0.1545467045,
68144,0.3023012575,24.373534007258,56.730596055,7.70625005,1.9932742153333,
68143,0.336008932039,31.494570979282,59.96166414,5.1929863166667,0.6915010012,
68142,0.2475930200975,25.763841300303003,66.519394725,5.5279167166667,0.32922166383333,
68141,0.8104856421364998,85.81933622643298,12.183907806675,8.709791833333298,3.872838185,
68140,0.703703132429,78.8606300526,3.83621863296,10.296250216667,5.4403680833333,
68139,0.3736109313475,49.667917032617,13.536074544475,8.8647918,4.0923821166667,
68178,0.3750589719415,25.427489685088002,68.9100693925,14.95645835,2.5879627166667,
68177,0.252613422633,15.762827531147002,82.70965363499998,17.357569466667,2.5720249466667005,
68176,0.2314041446365,13.753219851433,85.27932336,27.438194,3.9007452333333,
68175,0.22827994884750002,9.315557425716701,93.186450665,36.758054333333,5.1081722333333,
68174,0.2373046931915,8.762144647831699,92.7932690825,46.399791,7.82481875,
68173,0.229789470922,10.691517044192999,95.8885681075,44.968540666667,7.5269303833332994,
68172,0.244726067234,11.200029340592,98.0758615025,41.376805333333,7.22052895,
68171,0.2445885488475,10.685937656882,99.6045309175,39.1647225,7.57999205,
68170,0.25637022125,13.988877909087,94.6682911125,40.018054833333004,8.112785499999998,
68169,0.2664773460195,19.366518065968002,87.4893388075,33.432430666667,7.0984037833333,
68168,0.2840446825975,26.970826746416996,70.849100665,38.213334,10.000030666667,
68167,0.306928508227,26.206198532617,68.3323533025,38.5656245,12.0185535,
68166,0.2951225593085,21.043228413405,76.0574361925,39.191110666667,12.54001765,
68165,0.2663123379345,19.808876286613,80.5464634975,47.957291333333,17.754919166666998,
68164,0.269273100195,22.904055035143,74.900336392,44.687221333333,15.512052166666999,
68163,0.271172539539,23.884681636255003,65.6158285685,56.917499,24.630545166666998,
68202,0.058418116816053,14.479059203601999,79.73516349749998,5.3666667,-0.050339529581667,
68201,0.037129571471118,10.258191856165,93.00607008,4.01576395,-0.6123205105,
68200,0.0098159950914397,10.30442024095,106.4149621675,3.27479185,-0.8609875378333299,
68199,0.0020030595288,14.856325613745,103.0353783025,4.1236112666667,-0.627234146,
68198,0.0,6.0405130260933,114.804494105,4.0797223,-0.601055293,
68197,0.19426830894281,6.0397161119533,110.118457225,3.2459723333333,-1.1056220716667,
68196,0.2072890954255,8.77330332681,110.69867039,3.6138195333333,-0.8407613499999999,
68195,0.2141539210195,5.7331206764517,115.21651414,2.8777779,-1.0703542183333,
68194,0.2017396477305,5.7721757181183,115.484177305,3.3712501166667,-1.0057071366667,
68193,0.2384145827305,12.206427295663,103.5984111925,6.0488892,0.21196092416667,
68192,0.265750896906,21.371609452544998,88.75339375,9.091319416666702,2.0939571566667,
68191,0.3096708633865,23.25980100147,84.3458292775,8.5686808166667,2.0442877933333,
68190,0.316118268422,40.035138298833,62.6039302525,9.8253477,2.9269436,
68189,0.313704327695,40.511501728317,60.213810627250005,12.159792033333002,3.2618279,
68188,0.380087458883,54.532793472849995,51.59928937274999,11.40361075,3.8284814833333,
68187,0.5199547283865,65.477769958333,35.497146055,14.07076445,5.3301481166667,
68226,0.07857735867234,10.250487077545,69.71250328,3.9727778166667,-0.63069054583333,
68225,0.055931378966045,10.75156080724,72.1921216975,4.77541675,-0.185650214765,
68224,0.07990081276285299,12.187298136255,70.8294276375,4.7730556,-0.042658691,
68223,0.09680966393175,17.276144209389997,74.590277615,5.1311806833333,0.051047483333333,
68222,0.0616507136773,14.228522386577001,82.189291135,3.8306251,-0.33497843166667,
68221,0.059537715565515,14.629434057974999,89.7603138075,5.1997919666667,0.45851562155833,
68220,0.036136169518834,7.724661908351701,99.43550953,3.5763889833333,-0.45268719833333,
68219,0.04309320875992,12.896399804712999,94.3743092425,3.6834028166667,-0.71069921665333,
68218,0.09985458091164098,13.964967169193,90.051528945,4.3031945666667,-0.4194675845,
68217,0.175243020656,36.223417657294995,68.9876556075,5.2757639166667,0.324741169,
68216,0.038276673012556,13.287216082598,86.083416755,4.5013889833333,-0.29273382288333,
68215,0.059733484108639,14.720562190968002,81.22365394499998,6.8829863833333,1.3372670963333,
68214,0.1590007605461,27.26945211595,61.85691414,9.24874985,3.1273493666667,
68213,0.2217840121365,43.11676631881699,44.05597251877499,10.98569485,4.21495535,
68212,0.2840430637748,41.121238954015006,43.1712465205,11.219028,4.2971401833333,
68211,0.066112930244955,12.73646006776,62.404709885,7.6806253,2.3230381166667,
68250,0.026071109117801004,7.796395817759999,84.69855758,1.5901389166667,-1.6608823333333,
68249,0.070322747716045,10.279181023888,79.62848286749998,2.3520139833332996,-0.988233242,
68248,0.046795003493722,7.14335299095,76.4179213875,4.10715295,0.25625371816667,
68247,0.11247109239839001,9.6556284199283,84.6982786125,5.7342362333333,1.5174466266667,
68246,0.045625252104586,7.405048518834999,96.2695579125,4.0981250666667,0.2252103805,
68245,0.11636380237186,11.391319691289999,95.17092039,4.09125015,0.16312366561667,
68244,0.09183618677172499,14.072301964857,90.58103586,3.7971528333333,-0.10973796555,
68243,0.05913161723315,15.192677101433,86.56997730499998,4.8741667333333,-0.3467557026,
68242,0.09470960605531101,17.912980341648005,83.9908868575,3.1771528833333,-1.0590249981667,
68241,0.06720825614591,12.779500540932,81.68935123548398,3.3313195166667,-0.98100054233333,
68240,0.08061431480110298,11.875123919193001,79.365214433898,3.97104175,-0.30092672716667,
68239,0.1251863038954,19.137502617328,66.5986437725,4.9469445166667,0.64714417556667,
68238,0.09442485053520201,17.573705815232998,55.26371711,5.26500015,1.0655575766667,
68237,0.17499224972075,10.014297233692,59.50974211,4.4440280166667,0.6852922635,
68236,0.1023041044663,8.160112774623299,59.1836131425,6.0883335833333,2.2429653633333,
68235,0.061234909941755,7.025922259785,60.9212036125,5.46722245,1.5831817,
68274,0.1111654304255,16.560134166345,66.3575799425,3.6997223333332996,-0.07626233075833298,
68273,0.10192065926471,13.938399124265,71.24588355500002,4.2962500666667,-0.32953781410333,
68272,0.06575375280320002,8.135669929713298,80.57805199499998,4.0827778666667,-0.28575709091667,
68271,0.052873517240704,6.5987078626883,93.356025,3.4204166833333,-0.88646231166667,
68270,0.10136895287838,9.0262313007167,94.1908749775,3.2495834,-0.9536696093333299,
68269,0.09831270729841,11.524691255788,91.6153851725,3.0435418,-1.0555687055,
68268,0.04590676680106,10.401128016308,88.40482402499998,3.6143751166667,-0.54920968916667,
68267,0.032570280293705,4.590428692025,99.6823911125,2.9181945666667004,-1.1629082716667,
68266,0.0072369413544527,6.04795203914,101.6034111925,1.8425694666667,-1.686357055,
68265,0.047505268439899,7.1736408293367,97.2277105275,2.4584722833333,-1.19331156955,
68264,0.0499370003759,8.5012464485483,89.42947630749998,4.2615973666667,-0.021088340833333,
68263,0.08241990946134,14.789373412348,74.6157707225,8.0400001166667,2.7681424166667,
68262,0.12781703076505,23.465171985897,55.85279582225,8.381250033333298,4.1934488166667,
68261,0.4995511868688,75.10417363405,11.0852720699,9.2886112166667,4.6021332166667,
68260,0.1180432,29.032243027150002,51.46157961,6.7956946,2.4728782833333,
68259,0.10137866033955,24.901707791253,62.2797420875,7.10916685,2.8270928166667004,
68298,0.265171681445,27.397775824283,34.9864802525,8.7465978,4.9177513333333,
68297,0.2162458923174,23.87485172138,48.3945447475,12.4993745,7.9765789,
68296,0.16050542984135,22.663879600377,51.8675072475,14.3650005,8.9377071333333,
68295,0.11560338035939001,17.702560831542,65.2509075575,13.89805495,7.754282716666701,
68294,0.05652839140036,9.632514211595002,77.3112375,10.725416733333,5.3259238166667,
68293,0.046209317280567,7.439321119211699,82.790282225,10.525416616667,5.7925983333333,
68292,0.05428110416602,7.4207235228316994,91.1784263075,8.006944799999998,3.4898848,
68291,0.069866494322955,9.774121926451699,92.962565115,7.832152916666699,2.95792305,
68290,0.11865638996365,20.181626563028,88.630924025,8.378263999999998,3.6755689333333,
68289,0.1424462342358,25.536152543457998,85.8390322475,8.9134029333333,4.4906973333333,
68288,0.1243191014681,24.25583827568,85.1438299425,10.8245135,5.4631547666667,
68287,0.1330865920142,32.60086509955,75.7332460325,21.831805166667,15.61580755,
68286,0.18974118103104998,39.5314079655,58.41664703,26.054097333333,19.050100333333003,
68285,0.1838762211418,36.795959243889996,59.137897385,22.8869439,16.032237125,
68284,0.17040706974554998,29.164286050717,56.8261894725,6.9232642166667,2.6478093483333,
68283,0.15461134648135,31.255988639517003,47.732591445,9.8000692,5.4993185333333,
68322,0.3011007562145,44.38804777715,46.23883453,3.42243065,0.035877835133333,
68321,0.310695010461,42.754642871417,45.8362325575,4.0606945833333,0.58780974966667,
68320,0.216558148422,40.652313485483,40.8880792775,5.46944465,1.8436259566667,
68319,0.1987028206064,31.064699595967003,50.0584286125,6.7690280833333,2.84591085,
68318,0.2154061947323,32.707933300717,53.11244211,7.5355558,3.5348816333333,
68317,0.2402962262855,39.2495191957,52.0767022825,8.613056,4.1226573166667,
68316,0.284450780328,49.92961195475,39.131093085,8.7970142666667,4.47482355,
68315,0.2838861327181,43.151835514517,47.2551763075,11.06569425,5.7648832333333,
68314,0.32407032625,33.44811988111,35.0097552525,10.026875433333,5.8889286833333,
68313,0.257939597828,26.8565842138,33.44728289,8.0600003333333,4.1905047833333,
68312,0.2416439495745,27.492357251883,32.072394725,8.3249305833333,4.4526131333333,
68311,0.19990169375,22.731362025772,35.891713165,8.9129862,4.9756139,
68310,0.17729131150445,16.911629860162,38.416494725,9.20777795,5.1943255333333,
68309,0.15374737975795,12.603885640573,39.1399598625,9.0617362833333,5.1310225833333,
68308,0.1341301474876,9.110186345645,43.2632365025,9.35493095,5.2111593166667,
68307,0.09285061997810498,6.3088504297133,46.85562203,8.7581947666667,4.7249627166667,
68346,0.1880278043688,23.153528981165,72.152503325,9.1811115833333,4.6472581333333,
68345,0.1403607370638,14.462321360483001,80.136378945,7.466111133333299,0.11787069666667,
68344,0.14157579280404997,9.693355080071699,85.089519725,5.7527084666667,0.107821629,
68343,0.1323747029858,7.250953647831699,89.2673818925,6.6370140833333,0.61322046666667,
68342,0.16368463065515,17.851607431918,84.899719415,10.985624966666999,3.7730513166667,
68341,0.1770826031667,19.582781804392,82.680835195,12.329305499999998,6.38165405,
68340,0.2023269514805,24.892142430447997,72.47696546999998,11.022499916666998,4.1105600666667,
68339,0.17037310106739997,23.718897033351997,80.49104538999998,5.9021529166667,1.5168705183333,
68338,0.16120598478105,21.148172976755,79.63125625,5.4527084666667,1.32260946,
68337,0.1467288671596,23.627236508407,79.0679450575,5.8659028833333,1.5203909416667,
68336,0.16805948366405,32.37583345645,71.4129651375,5.75527805,0.99322979166667,
68335,0.1758675402429,30.524304931504997,73.61245297,3.84111125,-0.10372129599999999,
68334,0.2470688220869,53.001678344083004,40.13690668225,4.7544446,0.64682412861667,
68333,0.16207642,31.700206103316997,49.3792980275,3.39055565,-0.037090065383333,
68332,0.1274513804982,23.326753234748,52.0861246675,4.3547917666667,0.8888344219999998,
68331,0.11607743027925,31.270335070700003,43.893602305,5.05555575,1.5205189766667,
68370,0.18509289609305,17.610369827545,69.920315115,8.4268055833333,0.7739419285,
68369,0.2021344168085,25.784828746417,78.84433914,7.24638875,-0.0023343293333333,
68368,0.1376895638954,13.722400960125,96.7771716975,5.90763885,-0.6382433575,
68367,0.13103831281475,12.734866335125,111.86990164,5.6294446166667,0.0045783916166666,
68366,0.2423736145886,7.008387279355,113.7571161125,7.2662498,-0.34893194166667,
68365,0.1080703633493,6.2458841699283,110.4853167775,3.9183332833332996,-1.1106786283333,
68364,0.14128295655320003,14.563014407938,112.465630585,4.9640972166667,-0.78001875633333,
68363,0.14224884911435,15.519995173924999,115.5728434175,4.7918749833333,-0.758128382,
68362,0.1539205050603,14.781668697492002,117.2225980275,6.2365277833333,-0.5042768125,
68361,0.1648964491383,20.628500821757,106.6310878325,5.5954862333333,-0.583837425,
68360,0.2680564300975,44.8962928733,82.07901019499998,5.2932639666667,-0.2365357475,
68359,0.2299739075975,42.827972298833,79.562541135,7.282152716666701,0.17483690572833,
68358,0.1914011602305,34.524125684767,74.442316445,7.959166633333299,0.485526633,
68357,0.17120632375,33.454760067117,63.1647480275,8.0470834833333,0.8024250196833299,
68356,0.15459194390695002,25.284020718532,65.69507469,6.82250015,0.46350824418333,
68355,0.1359745728759,11.587657388046999,73.0336240025,3.1756945,-0.63613111833333,
68394,0.17652603705055,14.342764951075,69.49471711,5.0192951333333,-0.39565703733333,
68393,0.1620537669663,12.384964852168,77.78892827999998,5.59757745,-0.339714975,
68392,0.20270554844595,19.238725984427,80.42703914,3.6866845,-1.0830275423333,
68391,0.1484923910195,12.83609040362,91.43805361250001,3.0450305,-1.0649777766667,
68390,0.1809138218085,20.058616508315,90.743405585,3.9096279833333,-1.0000746181667,
68389,0.1730167725,14.064442675339,100.1528799425,3.8781823166667,-1.063249505,
68388,0.18794279838992,17.955657371322,83.540624616346,5.2192516363636,-0.61287910036364,
68387,0.2077065194787,19.44808204966,93.045416135,7.291458666666701,-0.18328201616667003,
68386,0.217643757562,23.12005466584,92.369574725806,8.551388666666702,0.335878399,
68385,0.229674600133,30.018448409822,88.37258161271198,8.2141666333333,0.6738990283333302,
68384,0.238079672039,37.101226552922,82.59161380749998,8.083333383333299,0.67831550883333,
68383,0.1927666870745,29.470084476433,81.1693463875,7.93798605,0.7450747924999997,
68382,0.316990320328,57.510540820699994,52.85863289,9.6139586,1.8651962883333,
68381,0.6397080675975,100.9211493026,9.25541469195,13.522639199999999,4.1947931333333,
68380,0.338456837367,43.50412920645,35.0116963875,14.157361266667,5.8736310666667,
68379,0.2161569025,29.918819253583003,46.6724700575,10.915555416666999,4.5467033833333,
68418,0.07261209973653798,15.657352138046999,78.9022516625,8.8126414833333,2.5299724666667,
68417,0.026870361762882,9.7340039819,90.793280585,8.729548449999998,1.3791276066667,
68416,0.024270366694816,6.32532253914,92.7561401375,11.576827116667,1.4305892066667,
68415,0.028755232376282996,7.0756044492833,93.4391503325,13.506239533333002,2.3204778416667,
68414,0.01917554812624,6.4175137663083,94.1241003325,18.138929166666998,4.0189661,
68413,0.015651725940763,5.65474492319,95.86806117,16.4539865,3.7955818,
68412,0.029080434826129,6.1271248021867,93.4942901375,18.027457666666997,3.69169855,
68411,0.03328054547092,6.8024849869533,93.01188683500001,19.856280333333,4.4441002,
68410,0.04691149425479001,6.68053754819,97.3634815825,22.736988666667,5.2740781833333,
68409,0.055806800104302993,8.4435937467383,98.5291713875,25.05607,6.6496513,
68408,0.09947275813035,15.016530829337,89.18702728249998,23.545430166667,6.3241119166667,
68407,0.15729385878635,29.560682289783,77.928302305,23.324410333333002,6.7774088,
68406,0.15245628769415,31.008375211917,68.020630895,22.139045666667,7.1102450333333,
68405,0.18574492207535,38.953284696113,55.39283613675,24.613369166667,8.3490994166667,
68404,0.1436661470266,23.906999185502,57.74388963875,29.511391833333,9.114174133333298,
68403,0.068701596856612,13.734356266308,66.9098052525,25.271979166667,7.340286,
68442,-0.009579683890865,15.065150243477001,67.1979716975,8.387918733333299,1.244713035,
68441,-0.043036582136075,9.80812904819,85.08010033249998,7.2013515833333,0.71915195783333,
68440,-0.051373708453815,8.61070682681,96.7142753325,6.5005344333333,0.5146498145,
68439,-0.04008873956791,10.339224468118,102.78212336,7.87294755,0.7364978685,
68438,-0.043651392562993,12.674024924660001,101.65910328,8.9192427833333,1.5157184566667,
68437,-0.00434734315763,15.824465281882,97.527792775,7.5108146833333,1.096664975,
68436,-0.02152638117234,16.471928434445,100.5200138075,6.2575093166667,0.53730823988333,
68435,-0.0332368631188,16.696163514103,106.770183555,5.3617670333333,0.1425134043,
68434,-0.0090684227956465,18.244018016308,111.0200878325,5.5452686166667,0.19211877166667,
68433,0.0067386238906525,23.162562077544997,112.0646917775,5.8923703333333,0.50229646483333,
68432,0.066091894426393,32.732641624265,102.2794934175,5.9888105833333,0.42760034833333,
68431,0.1601721315656,69.498580230017,67.2894098625,6.2682114833333,0.5038966095,
68430,0.44114276790155,106.24193676433,28.791451846149997,8.636956149999998,2.588986873,
68429,0.556472722234,110.56083647473,13.61476669105,10.342942816667,3.9929151666667004,
68428,0.5441377392225502,100.97933557598,12.5823539317,11.9722688,5.7340319166667,
68427,0.5032707743085,93.335438505467,4.068968787905,18.1251615,11.41784815,
68466,-0.027159966287965003,15.582695986953,59.30192961,14.36500315,6.6000456333333,
68465,-0.02784434593688,13.23461117319,70.62078488500002,15.8134745,6.6687251833333,
68464,-0.05326667089557,9.226553982635,76.3129059175,19.226169333333,7.0009213333333,
68463,-0.042041565638215,7.923922580071699,79.56281577999998,23.132791166666998,8.007046283333299,
68462,-0.046596000277635,8.5461462286383,80.84488224749998,22.288877333333,8.194586383333299,
68461,-0.06027224836666,8.9210216094267,81.03911843999998,25.845691,8.793819499999998,
68460,-0.0649690617961,7.1282093586917,82.49768288999998,28.448744,9.553069583333299,
68459,-0.04659276383014,8.461660003261699,82.8013647825,30.169942,10.7642731,
68458,-0.056546185306105,8.877981518835,81.21395624999998,38.529720833333,13.850816166666998,
68457,-0.017188747483391,12.492299711594999,72.9782088875,42.895276333333,14.613651500000001,
68456,0.08658119248058499,28.993453591648002,43.09560227175,19.505811666667,10.143469583333,
68455,0.14320666328815,44.488741239067004,30.139184995500003,19.057579166666997,9.0598322333333,
68454,0.23736778093319,45.9794744112,14.68403154925,17.519763,9.80512935,
68453,0.414076647039,50.504545208333,1.6810646084925,16.981342833333002,10.10705005,
68452,0.29185112462495005,48.353858348033,10.246818254907,15.858688833333002,9.13964885,
68451,0.030729089608656,35.362080902977,43.077036070249996,15.478819066666999,4.4711110066667,
68490,0.15780997821545,52.318877934766995,52.6929371675,19.482904666667,10.66615115,
68489,0.07328353428412501,32.596612946022,62.6399526375,18.8766035,9.984156666666701,
68488,-0.019440886966952,11.143705147832,89.28151547,11.16887865,5.47896425,
68487,-0.0589843880461,7.9789184550717,95.503143085,8.9616306333333,3.585319,
68486,-0.07062853122853,7.851923255788301,94.5164503325,8.9698078666667,2.1019581166667,
68485,-0.0734194413227,7.690920711595,95.996075665,9.22828575,1.93009935,
68484,-0.07655657940309502,9.070334134785002,100.0891490025,10.404269616667,2.0517126516667,
68483,-0.08363658526685,9.548559134785,98.1157621675,8.108156216666702,0.6243576955,
68482,-0.061213877202412,9.1481784206633,96.4953786125,9.6513849666667,1.3697185183333,
68481,-0.041472057727694,14.976678522832,92.6026348625,10.463372833333,2.4854237283333,
68480,-0.03441955902429,17.249309825018,92.14322825750001,10.074844866667,2.6629149333333,
68479,-0.024168439185434,21.274636134785,79.3976753325,11.74235135,3.4954534166667,
68478,-0.038276672394771,18.037584415932,73.45839474749998,10.230509083333,3.50966285,
68477,-0.061095768698118,13.975860178243,69.24977633,9.988745466666701,3.5881353666667004,
68476,-0.03802913171596,13.901735143835001,61.111838165,9.6751938166667,3.9666084833333,
68475,-0.034959943145655,16.094397151415,51.7134486925,8.7999545833333,4.1698305333333,
68514,0.03770069491738,17.81706948043,39.5472716975,15.720341333333002,10.7067308,
68513,0.09625309423935699,40.030090155733,46.0429375,18.016093833333002,11.141466516666998,
68512,0.02996219859468,30.410860173832997,68.1422736925,13.002631800000001,8.0780939666667,
68511,-0.011349684948118001,22.890505007993003,81.2682631425,13.523615083333,8.599686183333299,
68510,-0.059382393507525,17.465574041666997,92.302001995,10.845226916666999,6.4866894333333,
68509,-0.04120833761649,15.450653186558002,99.372611835,8.8062081333333,4.8162364666667,
68508,-0.04762499628139,16.316505915197,107.09852664,9.5376884,5.1621939833333,
68507,-0.025865634689686,19.818440850376998,106.4911605275,9.072922266666701,5.1948374666667,
68506,-0.011765490997931003,23.698173886255002,109.4509658025,8.2723578666667,4.4488368,
68505,-0.0172550820266,25.247888843118,112.725814495,7.492897533333299,3.5151674833332995,
68504,-0.032872831461085,26.656793063028,110.8053500225,8.7074829,3.2072940333333,
68503,0.08520110656106501,53.875500309767,79.9704065825,10.579053216667,4.4353952166667,
68502,0.621957909672,128.62100519382,7.035976716475,17.985130000000005,9.714623316666701,
68501,0.477335570789,77.073929166667,26.2289861925,21.455664333333,11.13135325,
68500,0.2952390454255,88.30929311783298,9.7924018395,18.124078166666997,11.9846285,
68499,0.126729797172,63.1047116612,21.823360726999997,17.42254,11.9070535,
68538,0.056986260905816,21.346635395305,43.51344375,11.124687216666999,5.30793775,
68537,-0.0044881003524885,17.745070347437,59.210214805,8.96139035,3.5558118166667,
68536,-0.0337918082766,14.7962815,63.57788094,9.1385787666667,3.4831000333332995,
68535,-0.043533282913214,14.420874779355,73.8249733375,6.7247406,1.7609290566667,
68534,-0.03385167022186901,15.463636712486998,82.4248118575,5.9280842166667,0.49032713316667,
68533,-0.03198297477694001,15.520697799927001,87.53008763709698,5.2291913166667,0.30470698583333,
68532,-0.027015972867913997,20.493535779677,87.38128369576302,6.0670332666667,1.2381842801,
68531,-0.027507819635862997,18.942492058710002,95.09306219,4.50853315,0.43604924881667,
68530,-0.016937969133552,23.935159655917,93.664140115,4.7323784833333,0.50671292683333,
68529,0.001130924740165,30.756508769983,85.836813475,4.90698155,0.70244618283333,
68528,0.01512590250248,33.834684930035,74.52350164,5.0789992333333,1.112922705,
68527,0.05077184013385,38.776342976433,65.9818529475,6.5940288,2.0941491783333,
68524,0.07666174426471,45.72707777715,32.653994115749995,10.406674816667,5.5765109166667,
68523,0.049744461607335,35.100386172133,28.354490992800002,10.158779616667,5.51276,
68560,0.14289116321857,30.646517019983,33.237808555,6.5328217166667,2.44708355,
68559,-0.025014609031235,20.859378988653,42.8351420875,7.1932946666667,3.1402147,
68558,0.013406057764044,19.947562333655,45.04349703,7.852384899999999,3.7912294666667,
68557,0.04926879808741,27.300270847849998,40.981733555,9.6372556666667,5.8456600333333,
68556,0.0576382839681,30.179452516216998,43.63397633,11.2377826,7.208879683333299,
68555,0.07236455925284899,28.703063224733,45.8511963875,13.548446166666999,8.53427135,
68554,0.017245373624967,28.042316958333,46.515918085,15.236033833333002,8.910440149999998,
68553,0.0030983103799424,29.470083519983,45.2679355275,16.6899175,9.35029585,
68552,0.035950110125985,34.146591914967,43.28900515274999,20.8853195,10.8518989,
68551,0.006536384621195,29.267901148567,52.0570322475,15.756175833333002,8.47768895,
68550,0.015768217389122,33.550407298833,46.4638263075,14.522291333333001,8.436020499999998,
68549,0.026905953434074,31.723586842383,44.2571348625,15.124021166667,9.731264916666701,
68548,0.032800028018494,27.787263306183,40.097283555,17.944725833333003,11.8612245,
68547,0.03119343405816,23.85147149242,45.7882980275,15.747217666666998,9.812873633333298,
68584,-0.005287351932005,12.696342505788,24.033654244250002,6.7328576666667,3.7324710833333,
68583,0.001179460997605,13.672984344909999,26.9674128325,3.8726513166667,0.8311641236166701,
68582,0.021382385930191,16.486540567438,25.9319533025,4.1314893333333,1.033682095,
68581,0.030418453537087,18.106661626057,26.13782556525,3.9952461666667,1.0368825113333,
68580,0.10354829169569998,25.553953480752,23.706418616999997,7.0890981,4.303797,
68579,0.09085087864528,22.791937319965,28.08100996225,6.40980595,3.58237475,
68578,0.11804320110666001,20.243530621325,29.626303146999998,7.982014216666701,5.20994315,
68577,0.06690085596579,20.929782667402,33.64927797,7.587955216666699,4.8191808833333,
68576,-0.013828334361572998,15.861394868477001,37.8714743575,7.0271694666667,4.1684224666667,
68575,-0.007215908289326,17.887474721379995,36.1881924425,6.3707247166667,3.2613159666667,
68574,-0.0034073324115604,20.31632631776,36.1347138075,6.3375959333333,3.1161482333333,
68573,0.070190079662505,26.585855940233003,30.57974766175,9.62565125,6.3531709,
68572,-0.023556867605706,14.005616102903,33.6007891625,14.938776666667,11.816995183333,
68571,0.028755233717277,15.865380044928,31.4450779475,11.396693,7.978242933333299,
68570,-0.034739906957245,11.19179331776,32.6478986925,11.125769333333,7.939262633333299,
68569,-0.070877690600348,8.66703101957,34.6226700575,11.003295,7.8225140166667,
68608,-0.001522457757029,11.436219535143001,62.3800473625,11.72425375,6.7247311,
68607,-0.0592934072819,8.3152701021683,89.32972630749998,9.322681,3.9399175666667,
68606,-0.03393418402429,10.115521334068001,100.060056915,10.236761483333,4.01749395,
68605,-0.017250227406807997,13.405443377205,108.86687336,12.585904699999999,4.1727107666667,
68604,-0.051025856888215,6.72543751957,117.560083865,12.339933733333002,3.3712798333333,
68603,-0.055454094507185,10.75687426957,128.04353422,14.055119933333001,3.8904401333333,
68602,-0.02397428980089,16.417464154355,123.47913914,13.91027865,3.9732011333333,
68601,-0.067271358254705,9.597178612688301,118.8585000225,13.118131883333001,3.5414102166667,
68600,-0.0713177652429,6.6688476568817,121.669783865,12.911061433333002,3.22150365,
68599,-0.061186373543136,6.4475357753583,114.5952954125,13.227378483333002,3.0420920666667004,
68598,-0.018866526849924,13.19927551052,84.21338488499998,63.30711091666701,8.958701333333298,
68597,-0.021328995526685,15.645927757258,77.5761286125,10.737963483333,3.7831645166667,
68596,0.03547444408211,20.453417930769998,67.1073667775,8.508168083333299,4.2435665,
68595,-0.033638105449025,18.412459286613,64.970499335,7.396757716666701,3.6762089666667,
68594,-0.03330157882766,7.211101500735,56.85085,9.7250978166667,6.2903801833333,
68593,-0.06233185769415,8.1590500311467,47.274296055,10.301876433333,7.0904027,
68632,0.035186452452327,20.83015229966,74.967666445,17.476532,5.1102205166667,
68631,-0.018884323025281997,12.255844165932,85.319777305,17.862834833333,4.8790912666667,
68630,-0.047791640371365,7.0322988481717,97.1936279475,16.601893333333003,3.7093005166667,
68629,-0.034561935995125,8.629570220645,97.27148914,16.511707,3.6225070833333,
68628,-0.029302089717736,7.800912652884999,101.7788049425,15.260084,3.42626175,
68627,-0.070020201777125,5.9249421757167,105.60504836,14.213669416666999,3.11467595,
68626,-0.059290175014455,7.1598252916667,109.98545922,12.992288983333001,2.44573941,
68625,-0.0562128987376,7.1250210326167,110.331813165,11.269107033333,1.3353468183333,
68624,-0.064651950640695,7.550375772096701,113.4678444375,10.92314845,1.286189465,
68623,-0.03644519089805,10.516167686237,111.3833440825,12.378052933333,1.8491306333333,
68622,-0.017216251486863,14.709669245682,103.32215789,15.72869865,3.0541254,
68621,-0.006164262391276,18.125524159087,92.7849532575,18.046636833333,4.59797285,
68620,0.020523276631856,20.43508584491,86.8276644725,16.945147,4.9759978666667,
68619,0.053455966079687,18.740308539553002,85.44169541249998,16.067923666667,4.729187,
68618,0.058327512488025,38.373570276507,64.116806915,15.617106333333002,5.2727340333333,
68617,0.12764230261855,51.497660814728,52.998837932250005,17.877205333333002,6.6584840333333,
68656,0.04393614259254,19.276453090913,84.1923253325,19.806376333333002,9.0234125333333,
68655,0.024191091864767,18.313891471058,82.014450665,17.130874333333,7.9340782,
68654,-0.015928389518746,13.76331530871,83.4566710775,15.802532166667,6.60593425,
68653,-0.024703969512898,14.549198392043,83.8819911125,15.0786274,5.8649261666667,
68652,-0.031314777245125,11.022820484427,90.5829753325,13.147292000000002,3.6356285166667,
